Time (s),Distance (m),Altitude (m),Velocity (m/s),Total Power (W),Fuel Consumption (kg),Dynamic Weight (N),Carbon Emissions (kg),CO Emissions (kg),NOx Emissions (kg),SO2 Emissions (kg),Pressure (Pa),True Airspeed (m/s),Groundspeed (m/s),Acceleration (m/s^2),Power (W),Cumulative Fuel Consumption (kg),Cumulative Carbon Emissions (kg),Cumulative CO Emissions (kg),Cumulative NOx Emissions (kg),Cumulative SO2 Emissions (kg),Weight (N),Engine Power (W),Motor Power (W),Battery Energy Consumption (kWh),Cumulative Battery Energy Consumption (kWh),Climb Angle (degrees),Airspeed (m/s),Power Drag (W),Power Climb (W),Drag (N),Lift (N),Heading (degrees),Drag Coefficient,Lift Coefficient,Horizontal Distance (m),Descent Angle (degrees)
88.19999999999929,526.2078149999941,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.043190028867485,9.616480491221015,0.006086380057735003,0.04564785043301101,0.002434552023093973,147077.1575390974,,,,,,,,,,,,,,,
88.29999999999929,527.108084999994,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.046658400960508,9.627440547034968,0.00609331680192105,0.04569987601440636,0.0024373267207683917,147077.12351436715,,,,,,,,,,,,,,,
88.39999999999928,528.008354999994,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0501267730535315,9.638400602848922,0.006100253546107097,0.045751901595801704,0.0024401014184428104,147077.0894896369,,,,,,,,,,,,,,,
88.49999999999928,528.908624999994,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.053595145146555,9.649360658662875,0.006107190290293144,0.04580392717719705,0.002442876116117229,147077.05546490668,,,,,,,,,,,,,,,
88.59999999999927,529.808894999994,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.057063517239578,9.660320714476828,0.006114127034479191,0.045855952758592396,0.002445650813791648,147077.02144017644,,,,,,,,,,,,,,,
88.69999999999926,530.709164999994,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0605318893326015,9.671280770290782,0.006121063778665238,0.04590797833998774,0.0024484255114660667,147076.9874154462,,,,,,,,,,,,,,,
88.79999999999926,531.6094349999939,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0640002614256248,9.682240826104735,0.006128000522851285,0.04596000392138309,0.0024512002091404855,147076.95339071596,,,,,,,,,,,,,,,
88.89999999999925,532.5097049999939,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.067468633518648,9.693200881918688,0.0061349372670373315,0.04601202950277843,0.0024539749068149042,147076.91936598573,,,,,,,,,,,,,,,
88.99999999999925,533.4099749999939,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0709370056116714,9.704160937732642,0.006141874011223378,0.04606405508417378,0.002456749604489323,147076.8853412555,,,,,,,,,,,,,,,
89.09999999999924,534.3102449999939,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0744053777046947,9.715120993546595,0.006148810755409425,0.046116080665569124,0.0024595243021637418,147076.85131652525,,,,,,,,,,,,,,,
89.19999999999924,535.2105149999938,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.077873749797718,9.726081049360548,0.006155747499595472,0.04616810624696447,0.0024622989998381605,147076.817291795,,,,,,,,,,,,,,,
89.29999999999923,536.1107849999938,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0813421218907413,9.737041105174502,0.006162684243781519,0.046220131828359816,0.0024650736975125793,147076.78326706478,,,,,,,,,,,,,,,
89.39999999999922,537.0110549999938,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0848104939837646,9.748001160988455,0.006169620987967566,0.04627215740975516,0.002467848395186998,147076.74924233454,,,,,,,,,,,,,,,
89.49999999999922,537.9113249999938,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.088278866076788,9.758961216802408,0.006176557732153613,0.04632418299115051,0.002470623092861417,147076.7152176043,,,,,,,,,,,,,,,
89.59999999999921,538.8115949999938,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0917472381698112,9.769921272616362,0.00618349447633966,0.04637620857254585,0.0024733977905358356,147076.68119287406,,,,,,,,,,,,,,,
89.6999999999992,539.7118649999937,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.0952156102628345,9.780881328430315,0.006190431220525707,0.0464282341539412,0.0024761724882102544,147076.64716814383,,,,,,,,,,,,,,,
89.7999999999992,540.6121349999937,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.098683982355858,9.791841384244268,0.006197367964711754,0.046480259735336545,0.002478947185884673,147076.6131434136,,,,,,,,,,,,,,,
89.8999999999992,541.5124049999937,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.102152354448881,9.802801440058222,0.006204304708897801,0.04653228531673189,0.002481721883559092,147076.57911868335,,,,,,,,,,,,,,,
89.99999999999919,542.4126749999937,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1056207265419045,9.813761495872175,0.0062112414530838475,0.046584310898127236,0.0024844965812335106,147076.54509395311,,,,,,,,,,,,,,,
90.09999999999918,543.3129449999936,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1090890986349278,9.824721551686128,0.006218178197269894,0.04663633647952258,0.0024872712789079294,147076.51106922288,,,,,,,,,,,,,,,
90.19999999999918,544.2132149999936,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.112557470727951,9.835681607500081,0.006225114941455941,0.04668836206091793,0.002490045976582348,147076.47704449264,,,,,,,,,,,,,,,
90.29999999999917,545.1134849999936,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1160258428209744,9.846641663314035,0.006232051685641988,0.04674038764231327,0.002492820674256767,147076.4430197624,,,,,,,,,,,,,,,
90.39999999999917,546.0137549999936,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1194942149139977,9.857601719127988,0.006238988429828035,0.04679241322370862,0.0024955953719311857,147076.40899503216,,,,,,,,,,,,,,,
90.49999999999916,546.9140249999936,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.122962587007021,9.868561774941941,0.006245925174014082,0.046844438805103965,0.0024983700696056045,147076.37497030193,,,,,,,,,,,,,,,
90.59999999999916,547.8142949999935,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1264309591000443,9.879521830755895,0.006252861918200129,0.04689646438649931,0.0025011447672800232,147076.3409455717,,,,,,,,,,,,,,,
90.69999999999915,548.7145649999935,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1298993311930676,9.890481886569848,0.006259798662386176,0.046948489967894656,0.002503919464954442,147076.30692084145,,,,,,,,,,,,,,,
90.79999999999914,549.6148349999935,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.133367703286091,9.901441942383801,0.006266735406572223,0.04700051554929,0.0025066941626288607,147076.27289611122,,,,,,,,,,,,,,,
90.89999999999914,550.5151049999935,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1368360753791142,9.912401998197755,0.00627367215075827,0.04705254113068535,0.0025094688603032795,147076.23887138098,,,,,,,,,,,,,,,
90.99999999999913,551.4153749999934,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1403044474721376,9.923362054011708,0.006280608894944317,0.047104566712080694,0.0025122435579776983,147076.20484665074,,,,,,,,,,,,,,,
91.09999999999913,552.3156449999934,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.143772819565161,9.934322109825661,0.0062875456391303635,0.04715659229347604,0.002515018255652117,147076.1708219205,,,,,,,,,,,,,,,
91.19999999999912,553.2159149999934,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.147241191658184,9.945282165639615,0.00629448238331641,0.047208617874871385,0.002517792953326536,147076.13679719027,,,,,,,,,,,,,,,
91.29999999999912,554.1161849999934,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1507095637512075,9.956242221453568,0.006301419127502457,0.04726064345626673,0.0025205676510009546,147076.10277246003,,,,,,,,,,,,,,,
91.39999999999911,555.0164549999934,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.154177935844231,9.967202277267521,0.006308355871688504,0.047312669037662076,0.0025233423486753733,147076.0687477298,,,,,,,,,,,,,,,
91.4999999999991,555.9167249999933,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.157646307937254,9.978162333081475,0.006315292615874551,0.04736469461905742,0.002526117046349792,147076.03472299955,,,,,,,,,,,,,,,
91.5999999999991,556.8169949999933,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1611146800302774,9.989122388895428,0.006322229360060598,0.04741672020045277,0.002528891744024211,147076.00069826932,,,,,,,,,,,,,,,
91.6999999999991,557.7172649999933,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1645830521233007,10.000082444709381,0.006329166104246645,0.047468745781848114,0.0025316664416986296,147075.96667353908,,,,,,,,,,,,,,,
91.79999999999909,558.6175349999933,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.168051424216324,10.011042500523335,0.006336102848432692,0.04752077136324346,0.0025344411393730484,147075.93264880884,,,,,,,,,,,,,,,
91.89999999999908,559.5178049999932,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1715197963093473,10.022002556337288,0.006343039592618739,0.047572796944638805,0.002537215837047467,147075.8986240786,,,,,,,,,,,,,,,
91.99999999999908,560.4180749999932,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1749881684023706,10.032962612151241,0.006349976336804786,0.04762482252603415,0.002539990534721886,147075.86459934837,,,,,,,,,,,,,,,
92.09999999999907,561.3183449999932,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.178456540495394,10.043922667965195,0.006356913080990833,0.0476768481074295,0.0025427652323963047,147075.83057461813,,,,,,,,,,,,,,,
92.19999999999906,562.2186149999932,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1819249125884173,10.054882723779148,0.0063638498251768795,0.04772887368882484,0.0025455399300707234,147075.7965498879,,,,,,,,,,,,,,,
92.29999999999906,563.1188849999932,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1853932846814406,10.065842779593101,0.006370786569362926,0.04778089927022019,0.002548314627745142,147075.76252515765,,,,,,,,,,,,,,,
92.39999999999905,564.0191549999931,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.188861656774464,10.076802835407054,0.006377723313548973,0.047832924851615534,0.002551089325419561,147075.72850042742,,,,,,,,,,,,,,,
92.49999999999905,564.9194249999931,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.192330028867487,10.087762891221008,0.00638466005773502,0.04788495043301088,0.0025538640230939797,147075.69447569718,,,,,,,,,,,,,,,
92.59999999999904,565.8196949999931,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.1957984009605105,10.098722947034961,0.006391596801921067,0.047936976014406225,0.0025566387207683985,147075.66045096694,,,,,,,,,,,,,,,
92.69999999999904,566.7199649999931,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.199266773053534,10.109683002848914,0.006398533546107114,0.04798900159580157,0.0025594134184428173,147075.6264262367,,,,,,,,,,,,,,,
92.79999999999903,567.620234999993,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.202735145146557,10.120643058662868,0.006405470290293161,0.04804102717719692,0.002562188116117236,147075.59240150647,,,,,,,,,,,,,,,
92.89999999999903,568.520504999993,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2062035172395804,10.131603114476821,0.006412407034479208,0.04809305275859226,0.0025649628137916548,147075.55837677623,,,,,,,,,,,,,,,
92.99999999999902,569.420774999993,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2096718893326037,10.142563170290774,0.006419343778665255,0.04814507833998761,0.0025677375114660735,147075.524352046,,,,,,,,,,,,,,,
93.09999999999901,570.321044999993,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.213140261425627,10.153523226104728,0.006426280522851302,0.048197103921382954,0.0025705122091404923,147075.49032731575,,,,,,,,,,,,,,,
93.19999999999901,571.221314999993,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2166086335186503,10.164483281918681,0.006433217267037349,0.0482491295027783,0.002573286906814911,147075.45630258552,,,,,,,,,,,,,,,
93.299999999999,572.1215849999929,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2200770056116736,10.175443337732634,0.0064401540112233955,0.048301155084173646,0.00257606160448933,147075.42227785528,,,,,,,,,,,,,,,
93.399999999999,573.0218549999929,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.223545377704697,10.186403393546588,0.006447090755409442,0.04835318066556899,0.0025788363021637486,147075.38825312504,,,,,,,,,,,,,,,
93.49999999999899,573.9221249999929,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2270137497977203,10.197363449360541,0.006454027499595489,0.04840520624696434,0.0025816109998381674,147075.3542283948,,,,,,,,,,,,,,,
93.59999999999899,574.8223949999929,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2304821218907436,10.208323505174494,0.006460964243781536,0.04845723182835968,0.002584385697512586,147075.32020366457,,,,,,,,,,,,,,,
93.69999999999898,575.7226649999928,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.233950493983767,10.219283560988448,0.006467900987967583,0.04850925740975503,0.002587160395187005,147075.28617893433,,,,,,,,,,,,,,,
93.79999999999897,576.6229349999928,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.23741886607679,10.230243616802401,0.00647483773215363,0.048561282991150374,0.0025899350928614237,147075.2521542041,,,,,,,,,,,,,,,
93.89999999999897,577.5232049999928,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2408872381698135,10.241203672616354,0.006481774476339677,0.04861330857254572,0.0025927097905358424,147075.21812947385,,,,,,,,,,,,,,,
93.99999999999896,578.4234749999928,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.244355610262837,10.252163728430308,0.006488711220525724,0.048665334153941066,0.002595484488210261,147075.18410474362,,,,,,,,,,,,,,,
94.09999999999896,579.3237449999928,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.24782398235586,10.26312378424426,0.006495647964711771,0.04871735973533641,0.00259825918588468,147075.15008001338,,,,,,,,,,,,,,,
94.19999999999895,580.2240149999927,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2512923544488834,10.274083840058214,0.006502584708897818,0.04876938531673176,0.0026010338835590987,147075.11605528314,,,,,,,,,,,,,,,
94.29999999999895,581.1242849999927,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2547607265419067,10.285043895872167,0.006509521453083865,0.0488214108981271,0.0026038085812335175,147075.0820305529,,,,,,,,,,,,,,,
94.39999999999894,582.0245549999927,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.25822909863493,10.29600395168612,0.0065164581972699115,0.04887343647952245,0.0026065832789079362,147075.04800582267,,,,,,,,,,,,,,,
94.49999999999893,582.9248249999927,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2616974707279534,10.306964007500074,0.006523394941455958,0.048925462060917795,0.002609357976582355,147075.01398109243,,,,,,,,,,,,,,,
94.59999999999893,583.8250949999926,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2651658428209767,10.317924063314027,0.006530331685642005,0.04897748764231314,0.0026121326742567738,147074.9799563622,,,,,,,,,,,,,,,
94.69999999999892,584.7253649999926,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.268634214914,10.32888411912798,0.006537268429828052,0.049029513223708486,0.0026149073719311925,147074.94593163196,,,,,,,,,,,,,,,
94.79999999999892,585.6256349999926,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2721025870070233,10.339844174941934,0.006544205174014099,0.04908153880510383,0.0026176820696056113,147074.91190690172,,,,,,,,,,,,,,,
94.89999999999891,586.5259049999926,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2755709591000466,10.350804230755887,0.006551141918200146,0.04913356438649918,0.00262045676728003,147074.87788217148,,,,,,,,,,,,,,,
94.9999999999989,587.4261749999926,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.27903933119307,10.36176428656984,0.006558078662386193,0.04918558996789452,0.002623231464954449,147074.84385744124,,,,,,,,,,,,,,,
95.0999999999989,588.3264449999925,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.282507703286093,10.372724342383794,0.00656501540657224,0.04923761554928987,0.0026260061626288676,147074.809832711,,,,,,,,,,,,,,,
95.1999999999989,589.2267149999925,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2859760753791165,10.383684398197747,0.006571952150758287,0.049289641130685215,0.0026287808603032863,147074.77580798077,,,,,,,,,,,,,,,
95.29999999999889,590.1269849999925,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.28944444747214,10.3946444540117,0.006578888894944334,0.04934166671208056,0.002631555557977705,147074.74178325053,,,,,,,,,,,,,,,
95.39999999999888,591.0272549999925,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.292912819565163,10.405604509825654,0.006585825639130381,0.049393692293475906,0.002634330255652124,147074.7077585203,,,,,,,,,,,,,,,
95.49999999999888,591.9275249999924,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2963811916581864,10.416564565639607,0.0065927623833164275,0.04944571787487125,0.0026371049533265426,147074.67373379006,,,,,,,,,,,,,,,
95.59999999999887,592.8277949999924,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.2998495637512097,10.42752462145356,0.006599699127502474,0.0494977434562666,0.0026398796510009614,147074.63970905982,,,,,,,,,,,,,,,
95.69999999999887,593.7280649999924,0.0,9.002699999999965,149140.0,0.003468372093023256,,0.01096005581395349,6.936744186046512e-06,5.202558139534884e-05,2.774697674418605e-06,,9.002699999999965,9.002699999999965,0.0,149140.0,3.303317935844233,10.438484677267514,0.006606635871688521,0.04954976903766194,0.00264265434867538,147074.60568432958,,,,,,,,,,,,,,,
